Product Number,Name,Price,Original Price,Ratings,Viewers
989,"Open Box - Sony BRAVIA XR 55"" 4K UHD HDR OLED Google Smart TV (XR55A80J) - 2021",1274.99,,4.4,5
990,"LG NanoCell 65"" 4K UHD HDR LED webOS Smart TV (65NANO90UPA) - 2021 - Open Box *BC/AB/SK/MB DELIVERY ONLY*",1249.97,1699.97,0,0
991,"RCA 24 ""720P LED HD TV (Open Box)",119.99,199.99,0,0
992,"Samsung 65"" 4K UHD HDR QLED Smart TV (QN65Q80CAFXZC) - 2023 OPEN BOX 10/10 Condition with 1 Year DC Canada Warranty",1199.99,1799.99,0,0
993,"Refurbished (Good) - Samsung 82"" Class TU700D-Series Crystal Ultra HD 4K Smart TV (UN82TU700D / UN82TU7000)",1399.99,2649.99,0,0
994,"Samsung 55"" 4K UHD HDR QLED Tizen Smart TV (QN55Q70AAFXZC) - Open Box",854.97,1099.97,0,0
995,"Refurbished (Good) - Hisense 32"" Class 720P HD LED Roku Smart TV ( 32H4030F1 )",199.99,269.99,0,0
996,"Refurbished - Sanyo 32"" 720p HD LED Roku Smart TV (FW32R19F)",164.99,224.99,0,0
997,"SYLVOX RV TV, 24 inches 12/24V TV for RV 1080P Full HD Smart TV, Built-in APP Store, Support WiFi Bluetooth, Small Android TV for Car Home Camper Truck Boat",559.0,,0,0
998,"Open Box - Samsung 75"" 4K UHD HDR LED Tizen Smart TV (UN75CU7000FXZC) - Titan Grey *LOCAL TORONTO DELIVERY ONLY*",1139.99,1499.99,0,0
999,"REFURBISHED (GOOD) - SAMSUNG 65"" Class CU8000B Crystal UHD 4K Smart TV (UN65CU8000B)",749.99,999.99,0,0
1000,"Open Box - Samsung 55"" 4K UHD HDR QLED Tizen Smart TV (QN55QN88BAFXZC) - Titan Black",1214.97,1599.97,0,0
1001,"Samsung - 43"" AU8000 LED 4K Ultra HD HDR Smart TV [UN43AU8000FXZC][Canada Version] - OPEN BOX - 10/10 Condition",799.99,,0,0
1002,"Samsung 65"" The Frame QLED HDR 4K Smart TV (QN65LS03BAFXZC) Open Box 10/10 Condition With 1 Year Samsung Warranty",1899.99,2699.99,0,0
1003,"Open Box - Samsung 58"" 4K UHD HDR LED Tizen Smart TV (UN58TU7000FXZC) - Titan Grey *BC/AB/SK/MB DELIVERY ONLY*",584.97,729.97,4.25,1776
1004,"Refurbished (Excellent) - Samsung 55"" 4K UHD HDR QLED Tizen Smart TV (QN55Q62AAFXZC) - Titan Grey",759.97,999.97,0,0
1005,"Refurbished (Excellent) - Samsung 65"" 4K UHD HDR QLED Tizen Smart TV (QN65Q62AAFXZC) - Titan Grey - *LOCAL TORONTO DELIVERY ONLY*",969.97,1299.97,0,0
1006,"Refurbished (Good) - TCL 32"" CLASS HD (720P) ROKU SMART LED TV (32S321)",144.99,219.99,0,0
1007,"Open Box - Samsung 65"" 4K UHD HDR OLED Tizen Smart TV (QN65S90CAFXZC) - 2023 - Titan Black",2379.99,,0,0
1008,"Toshiba 49"" 1080p LED TV (49L420U) - Only at Best Buy",549.97,,4.53,619
1009,"Open Box - Samsung 55"" 4K UHD HDR LED Tizen Smart TV (UN55RU8200FXZC) - Only at Best Buy",809.99,,5,1
1010,"Open Box - Samsung 50"" 4K UHD HDR LED Tizen Smart TV (UN50TU8000FXZC)",599.99,,0,0
1011,"Open Box - Samsung 55"" 4K UHD HDR QLED Tizen Smart TV (QN55Q8DTAFXZC) - Titan Black - Only at Best Buy",349.99,,1,5
1012,"Open Box - Toshiba 32"" 720p HD LED Smart TV (32LF221C21) - Fire TV Edition - Only at Best Buy",259.99,,4.17,6
1013,"Open Box - Samsung 55"" 4K UHD HDR QLED Tizen Smart TV (QN55Q70TAFXZC) - Black",459.99,,0,0
1014,"Open Box - Samsung 49"" 4K UHD HDR QLED Tizen Smart TV (QN49Q80TAFXZC) - Titan Black",1019.99,,5,1
1015,"Samsung 43"" 1080p HD LED Tizen Smart TV (UN43N5300AFXZC) - Glossy Black",349.97,,3.5,66
1016,"Open Box - Samsung 50"" 4K UHD HDR QLED Tizen OS Smart TV (QN50Q8DTAFXZC) - 2020 - Titan Black",469.99,,0,0
1017,"Open Box - Samsung 55"" 4K UHD HDR LED Tizen Smart TV (UN55TU8000FXZC)",399.99,,0,0
1018,"Open Box - Samsung The Frame 55"" 4K UHD HDR QLED Tizen OS Smart TV (QN55LS03AAFXZC) - 2021",1359.99,,0,0
1019,"Open Box - Samsung 75"" 4K UHD HDR QLED Tizen Smart TV (QN75QN85AAFXZC) - 2021 - Titan Black",2149.99,,0,0
1020,"Samsung 55"" 4K UHD HDR QLED Tizen Smart TV (QN55Q60BAFXZC) - Titan Grey",849.97,,4.51,289
1021,"TCL 4-Series 65"" 4K UHD HDR LED Smart Google TV (65S446-CA) - 2021",599.97,,4.36,287
1022,"Open Box - Samsung 55"" 4K UHD HDR QLED Tizen OS Smart TV (QN55QN88AAFXZC) - 2021 - Titan Black",449.99,,0,0
1023,"Open Box - Sony 50"" 4K UHD HDR LED Google Smart TV (KD50X85J) - 2021",764.99,,2.33,3
1024,"Samsung The Sero 43"" 4K UHD HDR QLED Tizen Smart TV (QN43LS05BAFXZC) - 2022 - Navy Blue",1499.99,1899.99,5,2
1025,"LG 42"" 4K UHD HDR OLED webOS Evo ThinQ AI Smart TV (OLED42C2PUA) - 2022 - Dark Titan Silver",1599.97,,4.76,3386
1026,"Samsung 55"" 4K UHD Neo QLED Tizen Smart TV (QN55QN90BAFXZC) - Titan Black",1499.97,,4.71,3372
1027,"Samsung 65"" 4K UHD Neo QLED Tizen Smart TV (QN65QN90BAFXZC) - Titan Black",1999.97,,4.71,3373
1028,"Sony X75K 65"" 4K UHD HDR LED Smart Google TV (KD65X75K) - 2022",899.99,,4.58,681
1029,"Open Box - Samsung 75"" 4K UHD HDR LED Tizen Smart TV (UN75CU8000FXZC) - 2023",1444.99,,0,0
1030,"Open Box - Samsung 65"" 8K UHD HDR Neo QLED Tizen Smart TV (QN65QN800CFXZC) - 2023 - Titan Black",3569.99,,0,0
1031,"Refurbished (Good) - Hisense 43"" Class 4K Ultra HD (2160P) HDR Roku Smart LED TV (43R6E)",339.99,429.99,0,0
1032,"Refurbished (Good) - VIZIO 75"" Class 4K UHD LED SmartCast Smart TV HDR V-Series (V755-J04)",879.99,1319.99,0,0
1033,"Refurbished (Good) - SAMSUNG QN55LS01B 55"" CLASS LS01B THE SERIF QLED 4K UHD HDR SMART TV (2022)",1349.99,1799.99,0,0
1034,"55"" Furrion Aurora Weatherproof Outdoor Smart TV, 4K UHD LED, Partial Sun",2998.0,,0,0
1035,"SYLVOX Outdoor TV, 43"" Deck Pro Series 4K UHD Smart TV with Voice Remote",1819.0,,0,0
1036,"Open Box - Samsung 58"" 4K UHD HDR LED Tizen Smart TV (UN58TU690TFXZC)",629.99,798.99,0,0
1037,"REFURBISHED (GOOD) - TCL 32"" Class 3-Series HD 720p LED Smart Roku TV (32S351)",149.99,199.99,0,0
1038,SYLVOX 55 inch Outdoor TV Deck Serise 4K UHD Waterproof Outdoor Smart Television Dual Speakers Bluetooth & 2.4G WiFi 1000nits Suitable for Partial Sun Deck Serise,2099.0,,0,0
1039,"Refurbished (Good) - Samsung 43"" Class FHD (1080P) Smart LED TV (UN43N5300AFXZC)",455.55,469.55,0,0
1040,"Refurbished (Good) - JVC 55"" CLASS 4K UHD 2160P HDR ROKU SMART LED TV ( LT-55MAW595 )",549.99,,0,0
1041,"BBB-Samsung 55"" 4K UHD HDR LED Tizen Smart TV",4999.99,,0,0
1042,"Samsung 58"" 4K UHD HDR LED Tizen Smart TV (UN58TU7000FXZC) - Titan Grey OPEN BOX",799.0,,4.38,65
1043,"Toshiba 49"" 1080p LED TV (49L420U) - Open Box",549.97,,0,0
1044,"Refurbished (Good) - HISENSE 50"" CLASS 4K ULTRA HD (2160P) HDR ROKU SMART LED TV (50R6040E)",389.99,,0,0
1045,"Refurbished (Good) - TCL 32"" CLASS HD (720P) ROKU SMART LED TV (32S301)",197.99,299.99,0,0
1046,"SunBriteTV Veranda SB-V-43-4KHDR-BL 43"" LED-LCD TV - 4K UHDTV - Black",2399.99,,4.25,65
1047,"Refurbished (Good) - TCL 32"" 720P 60 HZ LED ROKU SMART TV (32S3750 )",197.99,219.99,0,0
1048,Naxa NT-90 9 in. Portable TV Digital Multimedia Player,169.99,,0,0
1049,"Refurbished Samsung 32"" Class FHD (1080p) Smart LED TV (UN32M5300AF)",429.99,,0,0
1050,Onn 32 '' 720p HD LED Integrated ROKU Smart TV - Open Box Like New (Condition 10/10),169.99,299.99,0,0
1051,"Samsung Digital Flip 65"" 4K Ultra HD 8 ms 60 Hz LED Display - White - (LH65WMRWBGCXZA)",2145.99,2438.99,0,0
1052,"Open Box - Hisense 32"" 720p HD LED Roku Smart TV (32H4G) - 2020",289.99,499.99,0,0
1053,"Samsung NT678U Series 65"" 4K Ultra HD LED TV - (HG65NT678UFXZA)",1027.99,,0,0
1054,"Refurbished (Good) - RCA 65"" 4K 2160P UHD Smart Television with WebOs - Black (RWOSU6547)",749.99,,0,0
1055,"RCA 32"" Class HD (720P) Smart LED TV (RTA3201) - Open Box",224.99,,0,0
1056,"Refurbished (Good) - RCA 32"" 720P LED HD TV ( RT3205 )-",139.99,199.99,0,0
1057,"Refurbished (Good) - Samsung 55"" 4K UHD HDR QLED Tizen OS Smart TV (QN55Q80AAFXZC) - 2021 - Titan Black",899.99,999.99,0,0
1058,"Refurbished (Good) - ONN 32"" Class HD (720P) LED TV (ONC32HB18C03)",129.99,,0,0
1059,"Refurbished (Good) - HISENSE 43"" CLASS 1080P FHD LED ROKU SMART TV ( 43H4030F1 )",389.99,499.99,0,0
1060,"Samsung NT678U Series 55"" 4K Ultra HD LED TV - (HG55NT678UFXZA)",754.7,980.7,0,0
1061,"Refurbished (Good) - TCL 32"" Class HD (720p) Smart LED TV (32S331-CA)",143.99,249.99,0,0
1062,"Refurbished (Good) - TCL 32"" Class 3-Series 720P HD LED Roku Smart TV (32S335)",199.99,259.99,0,0
1063,"Refurbished (Good) - Samsung 85"" 4K UHD HDR LED Tizen Smart TV (UN85AU8000FXZC) - 2021",2799.99,3099.99,0,0
1064,"Refurbished (Good) - TCL Class 3-Series 32"" 720p HD LED Roku Smart TV (32S331)",144.99,219.99,0,0
1065,Samsung 85 inch wide QN85A Neo 4K Smart QLED TV - QN85QN85AAFXZC - Open Box - 10/10 Condition,4998.0,,0,0
1066,"Refurbished (Good) - SAMSUNG QN65LS03A 65"" CLASS LS03A FRAME QLED 4K SMART TV (2021)",1299.0,2000.0,0,0
1067,"Refurbished (Good) - SAMSUNG QN55Q82B 55"" CLASS Q82B QLED 4K SMART TV (2022)",849.99,1399.99,0,0
1068,"55"" Furrion Aurora Weatherproof Outdoor Smart TV, 4K UHD LED, Full Shade",2598.0,,0,0
1069,"Samsung 65"" 4K UHD HDR QLED Tizen Smart TV (QN65Q60AAFXZC) - 2021 - Titan Grey - Open Box *LOCAL TORONTO DELIVERY ONLY*",924.97,1099.97,0,0
1070,"Open Box - Samsung 65"" 4K UHD HDR QLED Tizen Smart TV (QN65Q62AAFXZC) - Titan Grey *LOCAL TORONTO DELIVERY ONLY*",999.97,1299.97,0,0
1071,"[Bundle] Samsung 55"" 4K QLED Tizen Smart TV (QN55Q80BAFXZC)+JBL Bar Deep Bass 300-Watt 2.1 Channel Sound Bar with Wireless Subwoofer (BAR21DEEPBASS)",1498.0,,0,0
1072,"Refurbished (Good) - LG 86UQ7590PUD 86"" 4K UHD HDR LED webOS Smart TV Dark Iron Grey",1499.0,1800.0,0,0
1073,"Refurbished (Good) - Sony W830K 32"" 720p HD HDR LED Smart Google TV (KD32W830K) - 2022",479.99,,0,0
1074,"Open Box - Sony BRAVIA XR A90K 48"" 4K UHD HDR OLED Smart Google TV (XR48A90K) - 2022",1379.99,1899.99,0,0
1075,"Refurbished (Good) - TCL 3-Series 32"" 1080p HD LED Roku Smart TV (32S359-CA) - 2022",159.99,199.99,0,0
1076,"[Bundle] Samsung 55"" 4K UHD HDR LED Tizen Smart TV (UN55AU8000) + JBL 80-Watt 2.0 Ch Dolby Digital Tech Bluetooth Sound Bar (BAR20AIOBLK) - 1 year Seller Warranty",1298.0,,0,0
1077,"Refurbished (Good) - SAMSUNG QN85LS03B 85"" CLASS LS03B THE FRAME QLED 4K SMART TV (2022)",3790.0,4549.0,0,0
1078,"Samsung 43"" The Frame QLED HDR 4K Smart TV (QN43LS03BAFXZC) Brand New Open Box With One Year Samsung Warranty",999.99,1399.99,0,0
1079,"Samsung 55"" The Frame OPEN BOX QLED HDR 4K Smart TV (QN55LS03BAFXZC) 10/10 Condition With 1 Year Samsung Warranty",1299.99,1699.99,0,0
1080,"Samsung 75"" The Frame QLED HDR 4K Smart TV (QN75LS03B) Brand New Open Box With One Year Samsung Warranty",2699.99,3699.99,0,0
1081,"Refurbished (Good) - SAMSUNG QN65QN90A 65"" CLASS QN90A NEO QLED 4K SMART TV (2021)",1699.99,,0,0
1082,"Refurbished (Good) - LG 55"" 4K UHD HDR QNED webOS Smart TV (55QNED80UQA) - 2022 - Dark Titan Silver/Ashed Blue",729.0,1100.0,0,0
1083,Samsung QN55LS01BAFXZC 55-Inch The Serif QLED 4K UHD HDR Smart TV - Open Box,1349.0,1799.0,0,0
1084,"Refurbished (Good) LG 65"" Class UQ8000-Series Ultra HD 4K WebOS 22 Smart w/ThinQ AI LED TV (65UQ8000AUB)",719.99,949.99,0,0
1085,"Refurbished (Good) VIZIO 50"" Class M6 Series 4K QLED HDR Smart TV (M50Q6-J01)",549.99,719.99,0,0
1086,LG 75UR340C9UD LED-LCD TV 75UR340C9UD,1849.73,2404.73,0,0
1087,"Tcl 32"" Class 3-series Hd 720p Led Smart Roku Tv‚ 32s355",399.99,449.99,0,0
1088,"Furrion 75"" Full Sun 4K Smart Outdoor TV - 1500 nits",6298.0,,0,0
1089,"SYLVOX RV TV, 32 inches 12/24V TV for RV 1080P Full HD Smart TV, Built-in APP Store, Support WiFi Bluetooth, Small Android TV for Car Home Camper Truck Boat",699.0,,0,0
1090,SYLVOX 43 inch Outdoor TV Deck Serise 4K UHD Waterproof Outdoor Smart Television Dual Speakers Bluetooth & 2.4G WiFi 1000nits Suitable for Partial Sun Deck Serise,1399.0,,0,0
1091,"SYLVOX Outdoor TV Pool Pro Series 65 inch Smart Outside TV 2000nits Waterproof Full Sun Outdoor Television,Built-in Google Play Voice Assistant and Chromecast",5179.0,,0,0
1092,"SYLVOX 75 inch Outdoor TV, 2000 nits Full Sun Outdoor Smart TV",5599.0,,0,0
1093,"REFURBISHED (GOOD) - Samsung 55"" QMB series LED 4K UHD Digital Signage Display -No Mount/No Stand (QM55B)",999.99,1999.99,0,0
1094,"SYLVOX Outdoor TV Deck Pro Series 55"" 4K UHD Smart TV with Voice Remote IP55 Waterproo Chromecast Built-in 60Hz Designed for Outdoor",2659.0,,0,0
1095,"REFURBISHED (GOOD) - onn. 32"" Class 720p High Definition LED TV (100002458)",149.99,199.99,0,0
1096,"REFURBISHED (GOOD) - Philips 32"" Class HD (720P) Smart Roku Borderless LED TV (32PFL6452/F7)",199.99,249.99,0,0
1097,"SYLVOX Outdoor TV Deck Pro Series 75"" 4K UHD Smart TV with Voice Remote IP55 Waterproo Chromecast Built-in 60Hz Designed for Outdoors",5179.0,,0,0
1098,"REFURBISHED (GOOD) - SAMSUNG 75"" Class CU8000B Crystal UHD 4K Smart TV (UN75CU8000)",1099.99,1359.99,0,0
1099,"SYLVOX 43 inch Outdoor TV, 2000 nits Full Sun Outdoor Smart TV",2099.0,,0,0
1100,"SYLVOX Outdoor TV Pool Pro Series 43 inch Smart Outside TV 2000nits Waterproof Full Sun Outdoor Television,Built-in Google Play Voice Assistant and Chromecast",2799.0,,0,0
1101,"Refurbished (Good) - SAMSUNG QN70Q60B 70"" CLASS Q60B QLED 4K SMART TV (2022)",1194.99,1859.99,0,0
1102,"Open Box - Samsung 55"" 4K UHD QLED Tizen OS Smart TV (QN55QN85CAFXZC) - Titan Black *LOCAL TORONTO DELIVERY ONLY*",1359.99,1799.99,0,0
1103,"Audiobox TV-32D 32"" HDTV with DVD Player and HDMI",229.99,249.99,0,0
1104,"Audiobox TV-13D 13"" HDTV with DVD Player with HDMI",159.99,169.99,0,0
1105,"Audiobox TV-15 Portable 15.4"" LCD TV with HDMI",129.99,139.99,0,0
1106,"Audiobox 13"" Portable LCD TV with HDMI Input for RV, Outdoor, Camping, Television",119.99,129.99,0,0
1107,"Audiobox TV-009 Portable 9"" TV for RV, Backyard, Tailgate",109.0,115.0,0,0
1108,"Audiobox TV-24D 24"" HDTV with DVD Player and HDMI",199.99,219.99,0,0
1109,"Open Box - Samsung 55"" 4K UHD HDR QLED Smart TV (QN55Q70CAFXZC)",924.99,1199.99,0,0
1110,"SYLVOX Outdoor TV Pool Pro Series 55 inch Smart Outside TV 2000nits Waterproof Full Sun Outdoor Television,Built-in Google Play Voice Assistant and Chromecast",3639.0,,0,0
1111,"REFURBISHED (GOOD) - SAMSUNG 75"" Class CU8000B Crystal UHD 4K Smart TV (UN75CU8000)",1099.99,1359.99,0,0
1112,"SYLVOX 55 inch Outdoor TV, 2000 nits Full Sun Outdoor Smart TV, 4K UHD Outside Television",3079.0,,0,0
1113,"SYLVOX Outdoor TV Deck Pro Series 65"" 4K UHD Smart TV with Voice Remote IP55 Waterproo Chromecast Built-in 60Hz Designed for Outdoors",3919.0,,0,0
1114,"SYLVOX Outdoor TV Pool Pro Series 75 inch Smart Outside TV 2000nits Waterproof Full Sun Outdoor Television,Built-in Google Play Voice Assistant and Chromecast",7699.0,,0,0
1115,"SYLVOX 65 inch Outdoor TV, 2000 nits Full Sun Outdoor Smart TV",4199.0,,0,0
1116,"REFURBISHED (GOOD) - Samsung 55"" QMR series LED 4K UHD Digital Signage Display -No Mount/No Stand (LH55QMR)",899.99,1999.99,0,0
1117,"Vizio D-series 32"" Class 1080p Full-array Led Hd Smart Tv - D32f-j04",449.99,499.99,0,0
1118,Refurbished (Good) - SAMSUNG QN75QN90B 75” CLASS QN90B NEO QLED 4K SMART TV (2022),2300.0,3498.0,0,0
1119,"Refurbished (Excellent) -Toshiba 43"" 1080p HD LED Smart TV (43V35C) -Fire TV Edition -2021",369.99,449.99,0,0
1120,"Refurbished (Excellent) - Samsung 55"" 4K UHD HDR QLED Smart TV (QN55Q70CAFXZC) - 2023",899.99,1199.99,0,0
1121,"Refurbished (Good) - SAMSUNG QN50Q82B 50"" CLASS Q82B QLED 4K SMART TV (2022)",750.0,1198.0,0,0
1122,"65"" Crystal UHD 4K SmartTV AU8000 OPEN BOX 10/10",848.0,1298.0,0,0
1123,Refurbished (Good) - SAMSUNG QN43QN90C 43” CLASS QN90C NEO QLED 4K SMART TV,899.0,1698.0,0,0
1124,"Samsung 85"" 4K UHD HDR QLED Tizen Smart TV (QN85Q82BAFXZC) - Open Box 10/10 Condition with 1 Year Samsung Warranty. GREATER TORONTO DELIVERY ONLY.",2299.99,3299.99,0,0
1125,"REFURBISHED (GOOD) -SAMSUNG 75"" Class Q60CB-Series QLED 4K Smart TV (QN75Q60CB)",1299.99,1949.99,0,0
1126,"SYLVOX Kitchen TV,15.6 inch Under Cabinet TV, 1080P Televison for Kitchen, Smart TV Built-in Google Play, Support WiFi Bluetooth",699.0,,0,0
1127,"Samsung 50"" 4K UHD LED Tizen Smart TV (HG50NJ690YF) - Black",934.99,1028.99,0,0
